model,params,WMAE,WMAE_1,WMAE_2,WMAE_3,NAE,NAE_1,NAE_2,NAE_3
XGBRegressor,ne_50_md_20_lr_0.3_ld_0.01_mcw_3_subs_1.0_cstree_0.8_csnode_0.8_sw_uniform,58.586359,0.113077,23.054055,0.008045,0.655168,0.461563,0.182410,0.011195
XGBRegressor,ne_100_md_20_lr_0.3_ld_0_mcw_3_subs_0.8_cstree_0.8_csnode_0.8_sw_uniform,55.612577,0.107981,21.742517,0.007379,0.602155,0.423147,0.168674,0.010334
XGBRegressor,ne_100_md_20_lr_0.3_ld_0_mcw_3_subs_1.0_cstree_0.8_csnode_0.8_sw_uniform,58.130305,0.111764,22.982240,0.008094,0.661773,0.468906,0.181601,0.011266
XGBRegressor,ne_100_md_20_lr_0.3_ld_0.01_mcw_3_subs_0.8_cstree_0.8_csnode_0.8_sw_uniform,55.935871,0.107790,22.128326,0.007352,0.610847,0.427272,0.173288,0.010287
XGBRegressor,ne_100_md_20_lr_0.3_ld_0.01_mcw_3_subs_1.0_cstree_0.8_csnode_0.8_sw_uniform,58.542904,0.112987,23.038539,0.008042,0.654890,0.461394,0.182306,0.011189
XGBRegressor,ne_50_md_20_lr_0.3_ld_0_mcw_5_subs_0.8_cstree_0.8_csnode_0.8_sw_uniform,54.734030,0.105301,21.674899,0.007345,0.594542,0.417912,0.166347,0.010283
XGBRegressor,ne_50_md_20_lr_0.3_ld_0_mcw_5_subs_1.0_cstree_0.8_csnode_0.8_sw_uniform,57.212671,0.110747,22.423405,0.007825,0.651368,0.463042,0.177429,0.010897
XGBRegressor,ne_50_md_20_lr_0.3_ld_0.01_mcw_5_subs_0.8_cstree_0.8_csnode_0.8_sw_uniform,55.138907,0.106750,21.662921,0.007255,0.608801,0.431491,0.167183,0.010127
XGBRegressor,ne_50_md_20_lr_0.3_ld_0.01_mcw_5_subs_1.0_cstree_0.8_csnode_0.8_sw_uniform,57.151040,0.110406,22.461674,0.007839,0.607446,0.420252,0.176260,0.010934
XGBRegressor,ne_100_md_20_lr_0.3_ld_0_mcw_5_subs_0.8_cstree_0.8_csnode_0.8_sw_uniform,54.332952,0.104541,21.518229,0.007262,0.591871,0.416380,0.165321,0.010170
XGBRegressor,ne_100_md_20_lr_0.3_ld_0_mcw_5_subs_1.0_cstree_0.8_csnode_0.8_sw_uniform,57.018915,0.110394,22.343079,0.007787,0.650020,0.462304,0.176873,0.010844
XGBRegressor,ne_100_md_20_lr_0.3_ld_0.01_mcw_5_subs_0.8_cstree_0.8_csnode_0.8_sw_uniform,54.694372,0.105848,21.509571,0.007151,0.605904,0.429834,0.166084,0.009986
XGBRegressor,ne_100_md_20_lr_0.3_ld_0.01_mcw_5_subs_1.0_cstree_0.8_csnode_0.8_sw_uniform,57.009318,0.110164,22.396935,0.007816,0.606402,0.419655,0.175841,0.010906
XGBRegressor,ne_50_md_5_lr_0.1_ld_0_mcw_1_subs_0.8_cstree_1.0_csnode_0.8_sw_uniform,58.396125,0.109805,23.877798,0.007885,0.654200,0.457271,0.185891,0.011038
XGBRegressor,ne_50_md_5_lr_0.1_ld_0_mcw_1_subs_1.0_cstree_1.0_csnode_0.8_sw_uniform,58.581270,0.109829,24.058416,0.007871,0.654821,0.456636,0.187179,0.011005
XGBRegressor,ne_50_md_5_lr_0.1_ld_0.01_mcw_1_subs_0.8_cstree_1.0_csnode_0.8_sw_uniform,58.374775,0.109804,23.865134,0.007842,0.653857,0.457304,0.185579,0.010974
XGBRegressor,ne_50_md_5_lr_0.1_ld_0.01_mcw_1_subs_1.0_cstree_1.0_csnode_0.8_sw_uniform,58.495256,0.109565,24.050986,0.007875,0.660538,0.462640,0.186878,0.011020
XGBRegressor,ne_100_md_5_lr_0.1_ld_0_mcw_1_subs_0.8_cstree_1.0_csnode_0.8_sw_uniform,55.830924,0.105005,22.795182,0.007672,0.592404,0.406282,0.175377,0.010746
XGBRegressor,ne_100_md_5_lr_0.1_ld_0_mcw_1_subs_1.0_cstree_1.0_csnode_0.8_sw_uniform,55.700887,0.104317,22.883301,0.007613,0.579869,0.393561,0.175655,0.010653
XGBRegressor,ne_100_md_5_lr_0.1_ld_0.01_mcw_1_subs_0.8_cstree_1.0_csnode_0.8_sw_uniform,55.854699,0.104920,22.855235,0.007618,0.587904,0.401963,0.175266,0.010675
XGBRegressor,ne_100_md_5_lr_0.1_ld_0.01_mcw_1_subs_1.0_cstree_1.0_csnode_0.8_sw_uniform,55.613586,0.103950,22.894693,0.007669,0.579005,0.392266,0.175997,0.010742
XGBRegressor,ne_50_md_5_lr_0.1_ld_0_mcw_3_subs_0.8_cstree_1.0_csnode_0.8_sw_uniform,58.259610,0.109302,23.913023,0.007780,0.643326,0.446469,0.185994,0.010864
XGBRegressor,ne_50_md_5_lr_0.1_ld_0_mcw_3_subs_1.0_cstree_1.0_csnode_0.8_sw_uniform,58.313208,0.109431,23.906721,0.007886,0.653364,0.456415,0.185915,0.011034
XGBRegressor,ne_50_md_5_lr_0.1_ld_0.01_mcw_3_subs_0.8_cstree_1.0_csnode_0.8_sw_uniform,58.276075,0.109357,23.913161,0.007780,0.638728,0.441868,0.185996,0.010864
XGBRegressor,ne_50_md_5_lr_0.1_ld_0.01_mcw_3_subs_1.0_cstree_1.0_csnode_0.8_sw_uniform,58.538998,0.109399,24.142024,0.007886,0.654804,0.456091,0.187686,0.011028
XGBRegressor,ne_100_md_5_lr_0.1_ld_0_mcw_3_subs_0.8_cstree_1.0_csnode_0.8_sw_uniform,55.607413,0.104441,22.760867,0.007570,0.574625,0.389669,0.174363,0.010593
XGBRegressor,ne_100_md_5_lr_0.1_ld_0_mcw_3_subs_1.0_cstree_1.0_csnode_0.8_sw_uniform,55.450227,0.103923,22.743987,0.007646,0.583546,0.398158,0.174682,0.010706
XGBRegressor,ne_100_md_5_lr_0.1_ld_0.01_mcw_3_subs_0.8_cstree_1.0_csnode_0.8_sw_uniform,55.357944,0.103650,22.748578,0.007572,0.577843,0.392924,0.174335,0.010584
XGBRegressor,ne_100_md_5_lr_0.1_ld_0.01_mcw_3_subs_1.0_cstree_1.0_csnode_0.8_sw_uniform,55.451417,0.103301,22.931375,0.007648,0.581050,0.394403,0.175955,0.010692
XGBRegressor,ne_50_md_5_lr_0.1_ld_0_mcw_5_subs_0.8_cstree_1.0_csnode_0.8_sw_uniform,58.021838,0.108899,23.793885,0.007791,0.641554,0.445456,0.185210,0.010887
XGBRegressor,ne_50_md_5_lr_0.1_ld_0_mcw_5_subs_1.0_cstree_1.0_csnode_0.8_sw_uniform,58.633462,0.109596,24.194699,0.007800,0.646710,0.447562,0.188246,0.010902
XGBRegressor,ne_50_md_5_lr_0.1_ld_0.01_mcw_5_subs_0.8_cstree_1.0_csnode_0.8_sw_uniform,58.021284,0.108899,23.793983,0.007788,0.641588,0.445492,0.185212,0.010884
XGBRegressor,ne_50_md_5_lr_0.1_ld_0.01_mcw_5_subs_1.0_cstree_1.0_csnode_0.8_sw_uniform,58.560494,0.109599,24.104830,0.007880,0.645881,0.447622,0.187241,0.011018
XGBRegressor,ne_100_md_5_lr_0.1_ld_0_mcw_5_subs_0.8_cstree_1.0_csnode_0.8_sw_uniform,55.387241,0.103928,22.690724,0.007591,0.574121,0.389279,0.174226,0.010617
XGBRegressor,ne_100_md_5_lr_0.1_ld_0_mcw_5_subs_1.0_cstree_1.0_csnode_0.8_sw_uniform,55.799751,0.104532,22.919248,0.007605,0.569841,0.383761,0.175437,0.010643
XGBRegressor,ne_100_md_5_lr_0.1_ld_0.01_mcw_5_subs_0.8_cstree_1.0_csnode_0.8_sw_uniform,55.462194,0.104130,22.704781,0.007593,0.573645,0.388389,0.174639,0.010617
XGBRegressor,ne_100_md_5_lr_0.1_ld_0.01_mcw_5_subs_1.0_cstree_1.0_csnode_0.8_sw_uniform,55.655814,0.104212,22.861680,0.007653,0.571198,0.385513,0.174972,0.010712
XGBRegressor,ne_50_md_10_lr_0.1_ld_0_mcw_1_subs_0.8_cstree_1.0_csnode_0.8_sw_uniform,51.367798,0.097183,20.894691,0.006592,0.506735,0.341621,0.155900,0.009214
XGBRegressor,ne_50_md_10_lr_0.1_ld_0_mcw_1_subs_1.0_cstree_1.0_csnode_0.8_sw_uniform,50.784975,0.096169,20.609623,0.006623,0.510915,0.347300,0.154350,0.009264
XGBRegressor,ne_50_md_10_lr_0.1_ld_0.01_mcw_1_subs_0.8_cstree_1.0_csnode_0.8_sw_uniform,51.188943,0.096945,20.780993,0.006623,0.502179,0.337977,0.154956,0.009246
XGBRegressor,ne_50_md_10_lr_0.1_ld_0.01_mcw_1_subs_1.0_cstree_1.0_csnode_0.8_sw_uniform,50.624720,0.095658,20.601776,0.006627,0.510482,0.347620,0.153589,0.009273
XGBRegressor,ne_100_md_10_lr_0.1_ld_0_mcw_1_subs_0.8_cstree_1.0_csnode_0.8_sw_uniform,50.141622,0.094910,20.355030,0.006568,0.486236,0.325905,0.151155,0.009176
XGBRegressor,ne_100_md_10_lr_0.1_ld_0_mcw_1_subs_1.0_cstree_1.0_csnode_0.8_sw_uniform,49.681611,0.094483,20.019614,0.006586,0.494376,0.335667,0.149501,0.009208
XGBRegressor,ne_100_md_10_lr_0.1_ld_0.01_mcw_1_subs_0.8_cstree_1.0_csnode_0.8_sw_uniform,50.111051,0.094870,20.324999,0.006626,0.486676,0.327275,0.150160,0.009241
XGBRegressor,ne_100_md_10_lr_0.1_ld_0.01_mcw_1_subs_1.0_cstree_1.0_csnode_0.8_sw_uniform,49.683529,0.094201,20.107662,0.006578,0.497803,0.339188,0.149414,0.009201
XGBRegressor,ne_50_md_10_lr_0.1_ld_0_mcw_3_subs_0.8_cstree_1.0_csnode_0.8_sw_uniform,51.012751,0.096301,20.789321,0.006665,0.496138,0.332232,0.154578,0.009327
XGBRegressor,ne_50_md_10_lr_0.1_ld_0_mcw_3_subs_1.0_cstree_1.0_csnode_0.8_sw_uniform,50.717705,0.096582,20.429423,0.006568,0.506902,0.345727,0.151991,0.009185
XGBRegressor,ne_50_md_10_lr_0.1_ld_0.01_mcw_3_subs_0.8_cstree_1.0_csnode_0.8_sw_uniform,51.066186,0.096916,20.665839,0.006627,0.503049,0.339351,0.154445,0.009253
XGBRegressor,ne_50_md_10_lr_0.1_ld_0.01_mcw_3_subs_1.0_cstree_1.0_csnode_0.8_sw_uniform,50.486448,0.095598,20.479805,0.006635,0.507612,0.346084,0.152258,0.009270
XGBRegressor,ne_100_md_10_lr_0.1_ld_0_mcw_3_subs_0.8_cstree_1.0_csnode_0.8_sw_uniform,49.975382,0.094642,20.255696,0.006636,0.481698,0.322742,0.149680,0.009277
XGBRegressor,ne_100_md_10_lr_0.1_ld_0_mcw_3_subs_1.0_cstree_1.0_csnode_0.8_sw_uniform,49.671971,0.094843,19.912534,0.006533,0.493960,0.336972,0.147859,0.009129
XGBRegressor,ne_100_md_10_lr_0.1_ld_0.01_mcw_3_subs_0.8_cstree_1.0_csnode_0.8_sw_uniform,49.930842,0.094893,20.139516,0.006617,0.489272,0.330385,0.149650,0.009237
XGBRegressor,ne_100_md_10_lr_0.1_ld_0.01_mcw_3_subs_1.0_cstree_1.0_csnode_0.8_sw_uniform,49.423628,0.093713,19.991617,0.006591,0.491989,0.334912,0.147875,0.009202
XGBRegressor,ne_50_md_10_lr_0.1_ld_0_mcw_5_subs_0.8_cstree_1.0_csnode_0.8_sw_uniform,51.307510,0.097071,20.846189,0.006700,0.507500,0.343182,0.154970,0.009348
XGBRegressor,ne_50_md_10_lr_0.1_ld_0_mcw_5_subs_1.0_cstree_1.0_csnode_0.8_sw_uniform,50.617030,0.095688,20.603164,0.006538,0.508797,0.346048,0.153622,0.009128
XGBRegressor,ne_50_md_10_lr_0.1_ld_0.01_mcw_5_subs_0.8_cstree_1.0_csnode_0.8_sw_uniform,51.265395,0.096777,20.903036,0.006646,0.510456,0.345604,0.155554,0.009298
XGBRegressor,ne_50_md_10_lr_0.1_ld_0.01_mcw_5_subs_1.0_cstree_1.0_csnode_0.8_sw_uniform,50.425770,0.095784,20.373314,0.006587,0.504439,0.342618,0.152623,0.009199
XGBRegressor,ne_100_md_10_lr_0.1_ld_0_mcw_5_subs_0.8_cstree_1.0_csnode_0.8_sw_uniform,50.260556,0.095075,20.400016,0.006690,0.488963,0.328610,0.151020,0.009332
XGBRegressor,ne_100_md_10_lr_0.1_ld_0_mcw_5_subs_1.0_cstree_1.0_csnode_0.8_sw_uniform,49.620809,0.094036,20.106979,0.006516,0.490996,0.332887,0.149022,0.009087
XGBRegressor,ne_100_md_10_lr_0.1_ld_0.01_mcw_5_subs_0.8_cstree_1.0_csnode_0.8_sw_uniform,50.384808,0.095408,20.435419,0.006635,0.494044,0.333661,0.151111,0.009272
XGBRegressor,ne_100_md_10_lr_0.1_ld_0.01_mcw_5_subs_1.0_cstree_1.0_csnode_0.8_sw_uniform,49.321732,0.093705,19.896347,0.006569,0.488951,0.331060,0.148723,0.009168
XGBRegressor,ne_50_md_20_lr_0.1_ld_0_mcw_1_subs_0.8_cstree_1.0_csnode_0.8_sw_uniform,47.955696,0.090555,19.530638,0.006293,0.483398,0.329416,0.145174,0.008807
XGBRegressor,ne_50_md_20_lr_0.1_ld_0_mcw_1_subs_1.0_cstree_1.0_csnode_0.8_sw_uniform,47.729075,0.090435,19.310078,0.006442,0.501659,0.348760,0.143878,0.009021
XGBRegressor,ne_50_md_20_lr_0.1_ld_0.01_mcw_1_subs_0.8_cstree_1.0_csnode_0.8_sw_uniform,47.597431,0.089885,19.373742,0.006290,0.493111,0.340109,0.144190,0.008812
XGBRegressor,ne_50_md_20_lr_0.1_ld_0.01_mcw_1_subs_1.0_cstree_1.0_csnode_0.8_sw_uniform,47.825395,0.090693,19.339764,0.006388,0.502920,0.349418,0.144550,0.008951
XGBRegressor,ne_100_md_20_lr_0.1_ld_0_mcw_1_subs_0.8_cstree_1.0_csnode_0.8_sw_uniform,47.696007,0.090185,19.393053,0.006237,0.477864,0.325361,0.143786,0.008717
XGBRegressor,ne_100_md_20_lr_0.1_ld_0_mcw_1_subs_1.0_cstree_1.0_csnode_0.8_sw_uniform,47.600698,0.090248,19.246758,0.006397,0.497069,0.345073,0.143049,0.008947
XGBRegressor,ne_100_md_20_lr_0.1_ld_0.01_mcw_1_subs_0.8_cstree_1.0_csnode_0.8_sw_uniform,47.323762,0.089465,19.237629,0.006234,0.487721,0.336208,0.142791,0.008722
XGBRegressor,ne_100_md_20_lr_0.1_ld_0.01_mcw_1_subs_1.0_cstree_1.0_csnode_0.8_sw_uniform,47.684539,0.090485,19.272910,0.006331,0.498150,0.345633,0.143659,0.008858
XGBRegressor,ne_50_md_20_lr_0.1_ld_0_mcw_3_subs_0.8_cstree_1.0_csnode_0.8_sw_uniform,47.707893,0.090115,19.411919,0.006307,0.481378,0.328939,0.143629,0.008809
XGBRegressor,ne_50_md_20_lr_0.1_ld_0_mcw_3_subs_1.0_cstree_1.0_csnode_0.8_sw_uniform,47.763071,0.090772,19.258535,0.006364,0.474374,0.320774,0.144682,0.008918
XGBRegressor,ne_50_md_20_lr_0.1_ld_0.01_mcw_3_subs_0.8_cstree_1.0_csnode_0.8_sw_uniform,47.941356,0.091091,19.349495,0.006322,0.496648,0.344547,0.143267,0.008833
XGBRegressor,ne_50_md_20_lr_0.1_ld_0.01_mcw_3_subs_1.0_cstree_1.0_csnode_0.8_sw_uniform,48.221139,0.091850,19.390829,0.006376,0.475703,0.320344,0.146424,0.008935
XGBRegressor,ne_100_md_20_lr_0.1_ld_0_mcw_3_subs_0.8_cstree_1.0_csnode_0.8_sw_uniform,47.412764,0.089647,19.264250,0.006272,0.474900,0.323941,0.142206,0.008753
XGBRegressor,ne_100_md_20_lr_0.1_ld_0_mcw_3_subs_1.0_cstree_1.0_csnode_0.8_sw_uniform,47.570582,0.090491,19.161742,0.006308,0.469020,0.316582,0.143609,0.008828
XGBRegressor,ne_100_md_20_lr_0.1_ld_0.01_mcw_3_subs_0.8_cstree_1.0_csnode_0.8_sw_uniform,47.616498,0.090621,19.173315,0.006285,0.490416,0.340042,0.141600,0.008775
XGBRegressor,ne_100_md_20_lr_0.1_ld_0.01_mcw_3_subs_1.0_cstree_1.0_csnode_0.8_sw_uniform,48.047131,0.091632,19.293505,0.006321,0.470977,0.316796,0.145335,0.008846
XGBRegressor,ne_50_md_20_lr_0.1_ld_0_mcw_5_subs_0.8_cstree_1.0_csnode_0.8_sw_uniform,47.975300,0.091021,19.390046,0.006394,0.468166,0.314066,0.145147,0.008953
XGBRegressor,ne_50_md_20_lr_0.1_ld_0_mcw_5_subs_1.0_cstree_1.0_csnode_0.8_sw_uniform,47.684829,0.090643,19.223149,0.006343,0.474370,0.322531,0.142974,0.008865
XGBRegressor,ne_50_md_20_lr_0.1_ld_0.01_mcw_5_subs_0.8_cstree_1.0_csnode_0.8_sw_uniform,48.236298,0.091163,19.617332,0.006350,0.472434,0.316759,0.146789,0.008886
XGBRegressor,ne_50_md_20_lr_0.1_ld_0.01_mcw_5_subs_1.0_cstree_1.0_csnode_0.8_sw_uniform,47.598217,0.089998,19.331484,0.006337,0.465043,0.312181,0.144013,0.008850
XGBRegressor,ne_100_md_20_lr_0.1_ld_0_mcw_5_subs_0.8_cstree_1.0_csnode_0.8_sw_uniform,47.607664,0.090459,19.193214,0.006383,0.462402,0.310198,0.143272,0.008933
XGBRegressor,ne_100_md_20_lr_0.1_ld_0_mcw_5_subs_1.0_cstree_1.0_csnode_0.8_sw_uniform,47.441212,0.090274,19.098768,0.006301,0.468825,0.318382,0.141649,0.008795
XGBRegressor,ne_100_md_20_lr_0.1_ld_0.01_mcw_5_subs_0.8_cstree_1.0_csnode_0.8_sw_uniform,47.846757,0.090424,19.452176,0.006337,0.464784,0.310734,0.145187,0.008864
XGBRegressor,ne_100_md_20_lr_0.1_ld_0.01_mcw_5_subs_1.0_cstree_1.0_csnode_0.8_sw_uniform,47.394732,0.089663,19.237114,0.006293,0.459846,0.308151,0.142917,0.008778
XGBRegressor,ne_50_md_5_lr_0.3_ld_0_mcw_1_subs_0.8_cstree_1.0_csnode_0.8_sw_uniform,56.261860,0.106034,22.752144,0.008497,0.628679,0.440149,0.176607,0.011923
XGBRegressor,ne_50_md_5_lr_0.3_ld_0_mcw_1_subs_1.0_cstree_1.0_csnode_0.8_sw_uniform,56.228451,0.105745,22.831851,0.008366,0.657096,0.468317,0.177049,0.011730
XGBRegressor,ne_50_md_5_lr_0.3_ld_0.01_mcw_1_subs_0.8_cstree_1.0_csnode_0.8_sw_uniform,56.274249,0.106193,22.725672,0.008453,0.633134,0.443462,0.177830,0.011842
XGBRegressor,ne_50_md_5_lr_0.3_ld_0.01_mcw_1_subs_1.0_cstree_1.0_csnode_0.8_sw_uniform,55.913728,0.104728,22.816347,0.008395,0.646973,0.458779,0.176428,0.011766
XGBRegressor,ne_100_md_5_lr_0.3_ld_0_mcw_1_subs_0.8_cstree_1.0_csnode_0.8_sw_uniform,55.218853,0.103675,22.440522,0.008379,0.605795,0.421098,0.172938,0.011759
XGBRegressor,ne_100_md_5_lr_0.3_ld_0_mcw_1_subs_1.0_cstree_1.0_csnode_0.8_sw_uniform,54.785033,0.103106,22.196762,0.008282,0.648601,0.465611,0.171376,0.011614
XGBRegressor,ne_100_md_5_lr_0.3_ld_0.01_mcw_1_subs_0.8_cstree_1.0_csnode_0.8_sw_uniform,55.067072,0.104379,22.078171,0.008376,0.609302,0.426925,0.170646,0.011731
XGBRegressor,ne_100_md_5_lr_0.3_ld_0.01_mcw_1_subs_1.0_cstree_1.0_csnode_0.8_sw_uniform,54.727970,0.103185,22.117494,0.008275,0.602591,0.421565,0.169429,0.011596
XGBRegressor,ne_50_md_5_lr_0.3_ld_0_mcw_3_subs_0.8_cstree_1.0_csnode_0.8_sw_uniform,56.676899,0.107650,22.681137,0.008504,0.629918,0.441680,0.176335,0.011903
XGBRegressor,ne_50_md_5_lr_0.3_ld_0_mcw_3_subs_1.0_cstree_1.0_csnode_0.8_sw_uniform,55.838319,0.104946,22.704221,0.008251,0.610824,0.423984,0.175277,0.011563
XGBRegressor,ne_50_md_5_lr_0.3_ld_0.01_mcw_3_subs_0.8_cstree_1.0_csnode_0.8_sw_uniform,56.681222,0.107250,22.786501,0.008598,0.624670,0.435490,0.177135,0.012045
XGBRegressor,ne_50_md_5_lr_0.3_ld_0.01_mcw_3_subs_1.0_cstree_1.0_csnode_0.8_sw_uniform,55.990009,0.105147,22.787861,0.008290,0.612523,0.423928,0.176962,0.011633
XGBRegressor,ne_100_md_5_lr_0.3_ld_0_mcw_3_subs_0.8_cstree_1.0_csnode_0.8_sw_uniform,55.502858,0.105734,22.098711,0.008419,0.604571,0.422021,0.170756,0.011795
XGBRegressor,ne_100_md_5_lr_0.3_ld_0_mcw_3_subs_1.0_cstree_1.0_csnode_0.8_sw_uniform,54.255174,0.102076,21.980907,0.008258,0.590590,0.410205,0.168813,0.011572
XGBRegressor,ne_100_md_5_lr_0.3_ld_0.01_mcw_3_subs_0.8_cstree_1.0_csnode_0.8_sw_uniform,55.392712,0.104878,22.255580,0.008369,0.587270,0.403730,0.171831,0.011709
XGBRegressor,ne_100_md_5_lr_0.3_ld_0.01_mcw_3_subs_1.0_cstree_1.0_csnode_0.8_sw_uniform,54.631413,0.102495,22.228068,0.008274,0.571854,0.389164,0.171070,0.011620
XGBRegressor,ne_50_md_5_lr_0.3_ld_0_mcw_5_subs_0.8_cstree_1.0_csnode_0.8_sw_uniform,56.364398,0.105993,22.881085,0.008427,0.604634,0.414446,0.178395,0.011793
XGBRegressor,ne_50_md_5_lr_0.3_ld_0_mcw_5_subs_1.0_cstree_1.0_csnode_0.8_sw_uniform,55.954515,0.105208,22.724880,0.008336,0.620135,0.432656,0.175790,0.011688
XGBRegressor,ne_50_md_5_lr_0.3_ld_0.01_mcw_5_subs_0.8_cstree_1.0_csnode_0.8_sw_uniform,56.388402,0.105948,22.918978,0.008425,0.602633,0.412504,0.178337,0.011792
XGBRegressor,ne_50_md_5_lr_0.3_ld_0.01_mcw_5_subs_1.0_cstree_1.0_csnode_0.8_sw_uniform,56.192932,0.105847,22.774904,0.008320,0.619796,0.432443,0.175688,0.011665
XGBRegressor,ne_100_md_5_lr_0.3_ld_0_mcw_5_subs_0.8_cstree_1.0_csnode_0.8_sw_uniform,55.338671,0.104399,22.340191,0.008394,0.580487,0.396609,0.172137,0.011742
XGBRegressor,ne_100_md_5_lr_0.3_ld_0_mcw_5_subs_1.0_cstree_1.0_csnode_0.8_sw_uniform,54.912117,0.103794,22.128709,0.008226,0.604046,0.422671,0.169834,0.011540
XGBRegressor,ne_100_md_5_lr_0.3_ld_0.01_mcw_5_subs_0.8_cstree_1.0_csnode_0.8_sw_uniform,55.367093,0.104314,22.406160,0.008334,0.619357,0.434872,0.172824,0.011662
XGBRegressor,ne_100_md_5_lr_0.3_ld_0.01_mcw_5_subs_1.0_cstree_1.0_csnode_0.8_sw_uniform,54.992421,0.103515,22.279388,0.008292,0.590846,0.408007,0.171206,0.011633
XGBRegressor,ne_50_md_10_lr_0.3_ld_0_mcw_1_subs_0.8_cstree_1.0_csnode_0.8_sw_uniform,53.713866,0.103282,21.314290,0.007075,0.576923,0.407758,0.159272,0.009893
XGBRegressor,ne_50_md_10_lr_0.3_ld_0_mcw_1_subs_1.0_cstree_1.0_csnode_0.8_sw_uniform,52.320443,0.099013,21.229540,0.006935,0.538184,0.367804,0.160650,0.009730
XGBRegressor,ne_50_md_10_lr_0.3_ld_0.01_mcw_1_subs_0.8_cstree_1.0_csnode_0.8_sw_uniform,53.221187,0.101003,21.497045,0.007116,0.566886,0.394729,0.162200,0.009957
XGBRegressor,ne_50_md_10_lr_0.3_ld_0.01_mcw_1_subs_1.0_cstree_1.0_csnode_0.8_sw_uniform,52.244572,0.100079,20.832167,0.006943,0.516672,0.349928,0.157012,0.009733
XGBRegressor,ne_100_md_10_lr_0.3_ld_0_mcw_1_subs_0.8_cstree_1.0_csnode_0.8_sw_uniform,53.085012,0.102431,20.945389,0.007051,0.565462,0.398793,0.156808,0.009861
XGBRegressor,ne_100_md_10_lr_0.3_ld_0_mcw_1_subs_1.0_cstree_1.0_csnode_0.8_sw_uniform,51.557717,0.097743,20.852504,0.006911,0.527242,0.359613,0.157932,0.009696
XGBRegressor,ne_100_md_10_lr_0.3_ld_0.01_mcw_1_subs_0.8_cstree_1.0_csnode_0.8_sw_uniform,52.542352,0.099294,21.336092,0.007091,0.559122,0.387784,0.161419,0.009919
XGBRegressor,ne_100_md_10_lr_0.3_ld_0.01_mcw_1_subs_1.0_cstree_1.0_csnode_0.8_sw_uniform,51.318354,0.098175,20.476471,0.006946,0.509992,0.346163,0.154102,0.009727
XGBRegressor,ne_50_md_10_lr_0.3_ld_0_mcw_3_subs_0.8_cstree_1.0_csnode_0.8_sw_uniform,53.306672,0.101638,21.401703,0.007067,0.578566,0.406782,0.161908,0.009877
XGBRegressor,ne_50_md_10_lr_0.3_ld_0_mcw_3_subs_1.0_cstree_1.0_csnode_0.8_sw_uniform,51.935315,0.099700,20.656662,0.006843,0.521710,0.356631,0.155499,0.009580
XGBRegressor,ne_50_md_10_lr_0.3_ld_0.01_mcw_3_subs_0.8_cstree_1.0_csnode_0.8_sw_uniform,52.919648,0.100210,21.434709,0.007109,0.551944,0.379758,0.162237,0.009949
XGBRegressor,ne_50_md_10_lr_0.3_ld_0.01_mcw_3_subs_1.0_cstree_1.0_csnode_0.8_sw_uniform,52.674854,0.099812,21.365059,0.006831,0.564298,0.394508,0.160239,0.009551
XGBRegressor,ne_100_md_10_lr_0.3_ld_0_mcw_3_subs_0.8_cstree_1.0_csnode_0.8_sw_uniform,52.893516,0.100771,21.246841,0.007077,0.576368,0.405454,0.161019,0.009896
XGBRegressor,ne_100_md_10_lr_0.3_ld_0_mcw_3_subs_1.0_cstree_1.0_csnode_0.8_sw_uniform,51.291872,0.098656,20.334546,0.006802,0.519746,0.356655,0.153582,0.009508
XGBRegressor,ne_100_md_10_lr_0.3_ld_0.01_mcw_3_subs_0.8_cstree_1.0_csnode_0.8_sw_uniform,52.094474,0.098621,21.105068,0.007015,0.540284,0.370604,0.159862,0.009817
XGBRegressor,ne_100_md_10_lr_0.3_ld_0.01_mcw_3_subs_1.0_cstree_1.0_csnode_0.8_sw_uniform,51.916505,0.098722,20.945215,0.006773,0.551790,0.385790,0.156538,0.009463
XGBRegressor,ne_50_md_10_lr_0.3_ld_0_mcw_5_subs_0.8_cstree_1.0_csnode_0.8_sw_uniform,52.505602,0.100384,20.987516,0.007015,0.509824,0.341175,0.158859,0.009791
XGBRegressor,ne_50_md_10_lr_0.3_ld_0_mcw_5_subs_1.0_cstree_1.0_csnode_0.8_sw_uniform,52.161019,0.099755,20.849554,0.006926,0.507236,0.340312,0.157246,0.009678
XGBRegressor,ne_50_md_10_lr_0.3_ld_0.01_mcw_5_subs_0.8_cstree_1.0_csnode_0.8_sw_uniform,52.890442,0.100566,21.298728,0.007110,0.521193,0.352173,0.159073,0.009947
XGBRegressor,ne_50_md_10_lr_0.3_ld_0.01_mcw_5_subs_1.0_cstree_1.0_csnode_0.8_sw_uniform,51.990171,0.099064,20.893781,0.006886,0.516864,0.349725,0.157521,0.009617
XGBRegressor,ne_100_md_10_lr_0.3_ld_0_mcw_5_subs_0.8_cstree_1.0_csnode_0.8_sw_uniform,52.355161,0.100713,20.743783,0.006988,0.509926,0.343306,0.156875,0.009745
XGBRegressor,ne_100_md_10_lr_0.3_ld_0_mcw_5_subs_1.0_cstree_1.0_csnode_0.8_sw_uniform,51.679639,0.099232,20.536624,0.006867,0.505329,0.340769,0.154946,0.009614
